"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"0553295098";"The Gap into Conflict: The Real Story (Gap)";"Stephen R. Donaldson";"1992";"Bantam";"http://images.amazon.com/images/P/0553295098.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553295098.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553295098.01.LZZZZZZZ.jpg"
"031286101X";"1916";"Morgan Llywelyn";"1998";"St Martins Pr";"http://images.amazon.com/images/P/031286101X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/031286101X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/031286101X.01.LZZZZZZZ.jpg"
"0711967199";"The Velvet Underground Companion: Four Decades of Commentary (The Companion Series)";"Albin Zak III";"1997";"Omnibus Press";"http://images.amazon.com/images/P/0711967199.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0711967199.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0711967199.01.LZZZZZZZ.jpg"
"0571195482";"Lynch on Lynch";"David Lynch";"1999";"Faber &amp; Faber";"http://images.amazon.com/images/P/0571195482.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0571195482.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0571195482.01.LZZZZZZZ.jpg"
"0586061940";"1984: Spring: A Choice of Futures";"Arthur C. Clarke";"1985";"HarperCollins Publishers";"http://images.amazon.com/images/P/0586061940.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0586061940.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0586061940.01.LZZZZZZZ.jpg"
"1874166056";"Introducing Jung (Introducing)";"Maggie Hyde";"1994";"Natl Book Network";"http://images.amazon.com/images/P/1874166056.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1874166056.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1874166056.01.LZZZZZZZ.jpg"
"0349102147";"Espedair Street";"Iain Banks";"0";"Firebird Distributing";"http://images.amazon.com/images/P/0349102147.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0349102147.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0349102147.01.LZZZZZZZ.jpg"
"0525945563";"Red Dragon";"Thomas Harris";"2000";"Dutton Books";"http://images.amazon.com/images/P/0525945563.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0525945563.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0525945563.01.LZZZZZZZ.jpg"
"1413709672";"Looking at the Moon";"Amanda Marie Clark";"2003";"PublishAmerica";"http://images.amazon.com/images/P/1413709672.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1413709672.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1413709672.01.LZZZZZZZ.jpg"
"0307001067";"The Little Mermaid";"Michael Teitelbaum";"1995";"Random House Childrens Books";"http://images.amazon.com/images/P/0307001067.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0307001067.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0307001067.01.LZZZZZZZ.jpg"
"0553013076";"Comstock Lode";"Louis L'Amour";"1981";"Bantam Books";"http://images.amazon.com/images/P/0553013076.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553013076.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553013076.01.LZZZZZZZ.jpg"
"0060975768";"We Were Soldiers Once... and Young: Ia Drang--The Battle That Changed the War in Vietnam";"Harold G. Moore";"1993";"Perennial";"http://images.amazon.com/images/P/0060975768.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060975768.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060975768.01.LZZZZZZZ.jpg"
"0679743944";"Designer photoshop";"Rob Day";"1993";"Random House";"http://images.amazon.com/images/P/0679743944.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679743944.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679743944.01.LZZZZZZZ.jpg"
"1568303173";"Adobe Photoshop 4.0 Classroom in a Book";"Adobe Creative Team";"1997";"Adobe Press";"http://images.amazon.com/images/P/1568303173.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1568303173.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1568303173.01.LZZZZZZZ.jpg"
"1883577632";"Web Publisher's Design Guide for Macintosh: Your Step-by-Step Guide to Designing Incredible Web Pages";"Mary Jo Fahey";"1995";"Coriolis Group Books";"http://images.amazon.com/images/P/1883577632.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1883577632.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1883577632.01.LZZZZZZZ.jpg"
"1576101029";"IntraBuilder FrontRunner: Your Hands-On Guide to Web Applications Development with IntraBuilder";"Terence Goggin";"1996";"Coriolis Group Books";"http://images.amazon.com/images/P/1576101029.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1576101029.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1576101029.01.LZZZZZZZ.jpg"
"156884705X";"Macworld Creating Cool Web Pages With Html";"Dave Taylor";"1995";"John Wiley &amp; Sons Inc";"http://images.amazon.com/images/P/156884705X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/156884705X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/156884705X.01.LZZZZZZZ.jpg"
"0689105657";"Shogun: A Novel of Japan";"James Clavell";"1975";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0689105657.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0689105657.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0689105657.01.LZZZZZZZ.jpg"
"0767904133";"Close to Shore: A True Story of Terror in an Age of Innocence";"Michael Capuzzo";"2001";"Random House";"http://images.amazon.com/images/P/0767904133.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0767904133.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0767904133.01.LZZZZZZZ.jpg"
"0671207148";"JOHNSTOWN FLOOD";"David McCullough";"1987";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0671207148.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671207148.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671207148.01.LZZZZZZZ.jpg"
"0345422449";"The Speed Queen";"Stewart O'Nan";"1998";"Ballantine Books";"http://images.amazon.com/images/P/0345422449.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345422449.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345422449.01.LZZZZZZZ.jpg"
"0020306652";"Ball Four";"Jim  Bouton";"1990";"John Wiley &amp; Sons";"http://images.amazon.com/images/P/0020306652.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0020306652.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0020306652.01.LZZZZZZZ.jpg"
"0380777169";"Silence of the Hams (Jane Jeffry Mysteries (Paperback))";"Jill Churchill";"1996";"Avon";"http://images.amazon.com/images/P/0380777169.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380777169.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380777169.01.LZZZZZZZ.jpg"
"055327211X";"Daughter of the Empire";"RAYMOND FEIST";"1988";"Bantam";"http://images.amazon.com/images/P/055327211X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/055327211X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/055327211X.01.LZZZZZZZ.jpg"
"0380814897";"Michael McDowell's Blackwater I: The Flood (Blackwater)";"Michael McDowell";"1983";"Avon Books";"http://images.amazon.com/images/P/0380814897.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380814897.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380814897.01.LZZZZZZZ.jpg"
"0373097549";"There And Now (Silhouette Special Edition, No. 754)";"Jim Miller";"1992";"Silhouette";"http://images.amazon.com/images/P/0373097549.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373097549.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373097549.01.LZZZZZZZ.jpg"
"037326013X";"Paint Her Face Dead";"Jane Johnston";"1988";"Worldwide Library";"http://images.amazon.com/images/P/037326013X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/037326013X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/037326013X.01.LZZZZZZZ.jpg"
"0380783703";"Magic Slippers";"Barbara Boswell";"1996";"Harper Mass Market Paperbacks (Mm)";"http://images.amazon.com/images/P/0380783703.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380783703.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380783703.01.LZZZZZZZ.jpg"
"051504895X";"Agnes Nixon's All My Children : Erica";"Rosemarie Santini";"1980";"Jove";"http://images.amazon.com/images/P/051504895X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/051504895X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/051504895X.01.LZZZZZZZ.jpg"
"0380000725";"Jamaica Inn";"Daphne Du Maurier";"1988";"Harper Mass Market Paperbacks";"http://images.amazon.com/images/P/0380000725.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380000725.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380000725.01.LZZZZZZZ.jpg"
"0425131335";"Possession";"Lori Herter";"1992";"Berkley Pub Group";"http://images.amazon.com/images/P/0425131335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425131335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425131335.01.LZZZZZZZ.jpg"
"0671635212";"DREAM WALKER";"Jacqueline Marten";"1987";"Pocket";"http://images.amazon.com/images/P/0671635212.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671635212.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671635212.01.LZZZZZZZ.jpg"
"0553579622";"Right to Remain Silent";"Penny Warner";"1998";"Bantam";"http://images.amazon.com/images/P/0553579622.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553579622.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553579622.01.LZZZZZZZ.jpg"
"0553270257";"Lincoln's Dreams";"CONNIE WILLIS";"1992";"Spectra";"http://images.amazon.com/images/P/0553270257.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553270257.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553270257.01.LZZZZZZZ.jpg"
"0451205847";"Dead Man's Coast";"Peter King";"2002";"Signet Book";"http://images.amazon.com/images/P/0451205847.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451205847.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451205847.01.LZZZZZZZ.jpg"
"0515088404";"8 Million Ways to Die";"Lawrence Block";"1986";"Jove Books";"http://images.amazon.com/images/P/0515088404.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515088404.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515088404.01.LZZZZZZZ.jpg"
"1840184957";"Jihad!: The Sas Secret War in Afghanistan";"Tom Carew";"2001";"Trafalgar Square";"http://images.amazon.com/images/P/1840184957.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1840184957.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1840184957.01.LZZZZZZZ.jpg"
"0849944783";"Give It All to Him";"Max Lucado";"2004";"W Publishing Group";"http://images.amazon.com/images/P/0849944783.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0849944783.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0849944783.01.LZZZZZZZ.jpg"
"0440131855";"GOD KNOWS";"JOSEPH HELLER";"1985";"Dell";"http://images.amazon.com/images/P/0440131855.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440131855.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440131855.01.LZZZZZZZ.jpg"
"0345296575";"Lord Foul Bane";"Stephen R Donaldson";"1981";"Ballantine Books";"http://images.amazon.com/images/P/0345296575.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345296575.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345296575.01.LZZZZZZZ.jpg"
"0394717686";"Palm at the End of the Mind";"Holly Stevens";"1987";"Random House Trade";"http://images.amazon.com/images/P/0394717686.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394717686.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394717686.01.LZZZZZZZ.jpg"
"0718137876";"\" Wuthering Heights According to Spike Milligan";"Spike Milligan";"1994";"Michael Joseph";"http://images.amazon.com/images/P/0718137876.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0718137876.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0718137876.01.LZZZZZZZ.jpg"
"0440174244";"Rich Man, Poor Man";"Irwin Shaw";"1983";"Dell Publishing Company";"http://images.amazon.com/images/P/0440174244.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440174244.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440174244.01.LZZZZZZZ.jpg"
"0440131863";"Good as Gold";"Joseph L. Heller";"1985";"Dell Publishing Company";"http://images.amazon.com/images/P/0440131863.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440131863.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440131863.01.LZZZZZZZ.jpg"
"0451138228";"The Super Official NFL Trivia Book";"Ted Brock";"1985";"New Amer Library (Mm)";"http://images.amazon.com/images/P/0451138228.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451138228.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451138228.01.LZZZZZZZ.jpg"
"0312951930";"Hang Time: Days and Dreams With Michael Jordan";"Bob Greene";"1993";"St. Martin's Press";"http://images.amazon.com/images/P/0312951930.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312951930.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312951930.01.LZZZZZZZ.jpg"
"1568651767";"From Page to Stage";"Marvin Kaye";"1996";"Doubleday Books";"http://images.amazon.com/images/P/1568651767.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1568651767.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1568651767.01.LZZZZZZZ.jpg"
"0325002304";"Perform It!";"Jan Helling Croteau";"2000";"Heinemann Publishing";"http://images.amazon.com/images/P/0325002304.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0325002304.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0325002304.01.LZZZZZZZ.jpg"
"0440509211";"The Lost Soul Companion: A Book of Comfort and Constructive Advice for Struggling Artists, Black Sheep,Square Pegs, and Other Free Spirits (Dell Book)";"Susan M. Brackney";"2001";"Dell Publishing Company";"http://images.amazon.com/images/P/0440509211.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440509211.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440509211.01.LZZZZZZZ.jpg"
"0691017840";"The Hero with a Thousand Faces (Mythos Books)";"Joseph Campbell";"1972";"Princeton University Press";"http://images.amazon.com/images/P/0691017840.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0691017840.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0691017840.01.LZZZZZZZ.jpg"
"0060975881";"Martin and John";"Dale Peck";"1994";"Perennial";"http://images.amazon.com/images/P/0060975881.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060975881.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060975881.01.LZZZZZZZ.jpg"
"0875420052";"How to Heal With Color (Llewellyn's Practical Guide to Personal Power)";"Ted Andrews";"1992";"Llewellyn Publications";"http://images.amazon.com/images/P/0875420052.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0875420052.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0875420052.01.LZZZZZZZ.jpg"
"0874778360";"The Vein of Gold: A Journey to Your Creative Heart";"Julia Cameron";"1996";"Jeremy P. Tarcher";"http://images.amazon.com/images/P/0874778360.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0874778360.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0874778360.01.LZZZZZZZ.jpg"
"0385720335";"Gabriel's Story";"David Anthony Durham";"2002";"Anchor Books/Doubleday";"http://images.amazon.com/images/P/0385720335.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385720335.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385720335.01.LZZZZZZZ.jpg"
"0670886416";"Stalking the Elephant: My Discovery of America";"James Laxer";"2000";"Viking Books";"http://images.amazon.com/images/P/0670886416.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670886416.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670886416.01.LZZZZZZZ.jpg"
"0394521110";"The Parsifal Mosaic";"Robert Ludlum";"1982";"Random House Inc";"http://images.amazon.com/images/P/0394521110.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394521110.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394521110.01.LZZZZZZZ.jpg"
"0139460217";"Frozen Leopard: Hunting My Dark Heart in Africa (Destinations)";"Aaron Latham";"1991";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0139460217.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0139460217.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0139460217.01.LZZZZZZZ.jpg"
"0385260466";"Dangerous Friends: At Large With Hemingway and Huston in the Fifties";"Peter Viertel";"1992";"Nan A. Talese";"http://images.amazon.com/images/P/0385260466.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385260466.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385260466.01.LZZZZZZZ.jpg"
"0345362241";"Why Things Are: Answers to Every Essential Question in Life";"Joel Achenbach";"1991";"Ballantine Books";"http://images.amazon.com/images/P/0345362241.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345362241.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345362241.01.LZZZZZZZ.jpg"
"0843733500";"Presidents Tidbits &amp; Trivia";"S. Frank";"1982";"Langenscheidt Pub Inc";"http://images.amazon.com/images/P/0843733500.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0843733500.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0843733500.01.LZZZZZZZ.jpg"
"0061000388";"Crossword Puzzle Dictionary";"Andrew Swanfeldt";"1991";"HarperResource";"http://images.amazon.com/images/P/0061000388.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061000388.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061000388.01.LZZZZZZZ.jpg"
"0312110944";"War Paint";"Tom Wakefield";"1994";"St. Martin's Press";"http://images.amazon.com/images/P/0312110944.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312110944.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312110944.01.LZZZZZZZ.jpg"
"0870520636";"Travelers Trivia Test";"George Blagowidow";"1986";"Hippocrene Books";"http://images.amazon.com/images/P/0870520636.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0870520636.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0870520636.01.LZZZZZZZ.jpg"
"0912588128";"Trivia Encyclopedia";"Fred L Worth";"0";"Brook House";"http://images.amazon.com/images/P/0912588128.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0912588128.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0912588128.01.LZZZZZZZ.jpg"
"0670816078";"Encyclopedia of Things That Never Were: Creatures, Places, and People";"Michael F. Page";"1987";"Studio Books";"http://images.amazon.com/images/P/0670816078.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0670816078.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0670816078.01.LZZZZZZZ.jpg"
"0671476629";"Star Trek III: The Search for Spock";"Lawrence Weinberg";"1984";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0671476629.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671476629.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671476629.01.LZZZZZZZ.jpg"
"0140097090";"Open Net (The Penguin Sports Library)";"George Plimpton";"1987";"Penguin USA";"http://images.amazon.com/images/P/0140097090.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140097090.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140097090.01.LZZZZZZZ.jpg"
"1564582973";"Eyewitness Atlas of the World";"Inc Dorling Kindersley";"1994";"Dorling Kindersley";"http://images.amazon.com/images/P/1564582973.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1564582973.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1564582973.01.LZZZZZZZ.jpg"
"0807820733";"The Man in the Bowler Hat: His History and Iconography";"Fred Miller Robinson";"1993";"Univ of North Carolina Pr";"http://images.amazon.com/images/P/0807820733.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0807820733.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0807820733.01.LZZZZZZZ.jpg"
"0805018956";"What Counts: The Complete Harpers Index (John Macrae Book)";"Charis Conn";"1991";"Henry Holt &amp; Co";"http://images.amazon.com/images/P/0805018956.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0805018956.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0805018956.01.LZZZZZZZ.jpg"
"155634127X";"Gurp's Basic Set (GURPS: Generic Universal Role Playing System)";"Steve Jackson";"1991";"Steve Jackson Games";"http://images.amazon.com/images/P/155634127X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/155634127X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/155634127X.01.LZZZZZZZ.jpg"
"0521559677";"The Cambridge Encyclopedia of Language";"David Crystal";"1997";"Cambridge University Press";"http://images.amazon.com/images/P/0521559677.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0521559677.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0521559677.01.LZZZZZZZ.jpg"
"0934878307";"Isaac Asimov Presents Super Quiz II: The Fun Game of Q and A's";"Ken Fisher";"1983";"Natl Book Network";"http://images.amazon.com/images/P/0934878307.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0934878307.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0934878307.01.LZZZZZZZ.jpg"
"088247703X";"The Middle Class Credo: 1000 All-American Beliefs";"T. L. Brink";"1984";"Ultramarine Publishing Company, Inc.";"http://images.amazon.com/images/P/088247703X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/088247703X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/088247703X.01.LZZZZZZZ.jpg"
"0671899872";"The New York Public Library Book of Popular Americana";"Tad Tuleja";"1994";"MacMillan Publishing Company.";"http://images.amazon.com/images/P/0671899872.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671899872.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671899872.01.LZZZZZZZ.jpg"
"0881844624";"A Princess of Mars (Mars (del Rey Books Numbered))";"Edgar Rice Burroughs";"1989";"Pub Group West";"http://images.amazon.com/images/P/0881844624.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0881844624.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0881844624.01.LZZZZZZZ.jpg"
"0515090328";"Robert's Rules of Order";"Henry M. Robert";"1991";"Jove Books";"http://images.amazon.com/images/P/0515090328.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515090328.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515090328.01.LZZZZZZZ.jpg"
"0061054356";"Trek: The Unauthorized A-Z";"Hal Schuster";"1995";"Harper Mass Market Paperbacks (Mm)";"http://images.amazon.com/images/P/0061054356.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061054356.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061054356.01.LZZZZZZZ.jpg"
"0786002581";"The Academy Awards Handbook, 1996 (Academy Awards Handbook)";"John Harkness";"1996";"Pinnacle Books";"http://images.amazon.com/images/P/0786002581.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786002581.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786002581.01.LZZZZZZZ.jpg"
"0875423108";"The Goblin Universe (Llewellyn's Psi-tech series)";"F. W. Holiday";"1986";"Llewellyn Pubns";"http://images.amazon.com/images/P/0875423108.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0875423108.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0875423108.01.LZZZZZZZ.jpg"
"0912800941";"Appreciate Me Now, and Avoid the Rush Yet More Brilliant Thoughts";"Ashleigh Brilliant";"1981";"Woodbridge Press Publishing Company";"http://images.amazon.com/images/P/0912800941.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0912800941.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0912800941.01.LZZZZZZZ.jpg"
"0345381114";"Return of the Straight Dope";"CECIL ADAMS";"1994";"Ballantine Books";"http://images.amazon.com/images/P/0345381114.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345381114.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345381114.01.LZZZZZZZ.jpg"
"0201567512";"Great Mambo Chicken and the Transhuman Condition: Science Slightly over the Edge";"Ed Regis";"1991";"Addison Wesley Publishing Company";"http://images.amazon.com/images/P/0201567512.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0201567512.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0201567512.01.LZZZZZZZ.jpg"
"0679743685";"God: A Biography";"Jack Miles";"1996";"Vintage Books USA";"http://images.amazon.com/images/P/0679743685.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679743685.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679743685.01.LZZZZZZZ.jpg"
"0025180401";"AIRBORNE";"William F Buckley";"1976";"Scribner";"http://images.amazon.com/images/P/0025180401.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0025180401.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0025180401.01.LZZZZZZZ.jpg"
"081202947X";"Law Dictionary";"Steven Gifis";"1985";"Barron's Educational Series";"http://images.amazon.com/images/P/081202947X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/081202947X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/081202947X.01.LZZZZZZZ.jpg"
"0446343552";"Nature's End: The Consequences of the Twentieth Century";"Whitley Strieber";"1987";"Warner Books";"http://images.amazon.com/images/P/0446343552.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446343552.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446343552.01.LZZZZZZZ.jpg"
"0140390162";"Common Sense (Penguin Classics)";"Thomas Paine";"1976";"Penguin Books";"http://images.amazon.com/images/P/0140390162.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140390162.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140390162.01.LZZZZZZZ.jpg"
"0965699862";"And Then I Became Gay: Young Mens Stories";"Ritc Savin-Williams";"0";"Routledge";"http://images.amazon.com/images/P/0965699862.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0965699862.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0965699862.01.LZZZZZZZ.jpg"
