"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"1559638095";"The Official Earth Day Guide to Planet Repair";"Denis Hayes";"2000";"Island Press";"http://images.amazon.com/images/P/1559638095.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1559638095.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1559638095.01.LZZZZZZZ.jpg"
"1562472291";"Crafts for Girls (American Girl Library)";"Sally Seamans";"1995";"Pleasant Co";"http://images.amazon.com/images/P/1562472291.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1562472291.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1562472291.01.LZZZZZZZ.jpg"
"0743483359";"Bestial : The Savage Trail of a True American Monster";"Harold Schechter";"2004";"Pocket Star";"http://images.amazon.com/images/P/0743483359.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743483359.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743483359.01.LZZZZZZZ.jpg"
"0425181456";"McNally's Folly";"Vincent Lardo";"2001";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425181456.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425181456.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425181456.01.LZZZZZZZ.jpg"
"0515083992";"Rambo: First Blood Part II";"David Morrell";"1985";"Jove Books";"http://images.amazon.com/images/P/0515083992.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515083992.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515083992.01.LZZZZZZZ.jpg"
"0765341093";"More Than Courage";"Harold Coyle";"2004";"Forge Books";"http://images.amazon.com/images/P/0765341093.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0765341093.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0765341093.01.LZZZZZZZ.jpg"
"0812519531";"Reunion on Neverend";"John E. Stith";"1995";"Tor Books";"http://images.amazon.com/images/P/0812519531.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812519531.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812519531.01.LZZZZZZZ.jpg"
"0743418743";"Vertical Limit";"Mel Odom";"2000";"Simon Spotlight Entertainment";"http://images.amazon.com/images/P/0743418743.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743418743.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743418743.01.LZZZZZZZ.jpg"
"0380789949";"This Time Love";"Elizabeth Lowell";"2003";"Avon";"http://images.amazon.com/images/P/0380789949.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380789949.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380789949.01.LZZZZZZZ.jpg"
"0373764413";"A Cowboy's Pursuit  (Man Of The Month / 50th Book / Code Of The West) (Silhoutte Desire, No. 1441)";"Anne Mcallister";"2002";"Silhouette";"http://images.amazon.com/images/P/0373764413.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0373764413.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0373764413.01.LZZZZZZZ.jpg"
"0451184793";"The Vulture Fund";"Stephen W. Frey";"1997";"Signet Book";"http://images.amazon.com/images/P/0451184793.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451184793.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451184793.01.LZZZZZZZ.jpg"
"0679437029";"The Rector's Wife";"Joanna Trollope";"1994";"Random House Inc";"http://images.amazon.com/images/P/0679437029.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679437029.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679437029.01.LZZZZZZZ.jpg"
"0786006374";"The 1999 Academy Awards Handbook (Academy Awards Handbook)";"John Harkness";"1999";"Pinnacle Books";"http://images.amazon.com/images/P/0786006374.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0786006374.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0786006374.01.LZZZZZZZ.jpg"
"0910146616";"AMC White Mountain Guide";"Eugene S. Daniell";"1987";"Appalachian Mountain Club";"http://images.amazon.com/images/P/0910146616.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0910146616.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0910146616.01.LZZZZZZZ.jpg"
"0778320189";"The Four Seasons";"Mary Alice Monroe";"2004";"Mira Books";"http://images.amazon.com/images/P/0778320189.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0778320189.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0778320189.01.LZZZZZZZ.jpg"
"0060921684";"Dust Tracks on a Road : An Autobiography";"Zora Neale Hurston";"1996";"Perennial";"http://images.amazon.com/images/P/0060921684.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0060921684.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0060921684.01.LZZZZZZZ.jpg"
"0813336759";"The Last Neanderthal : The Rise, Success, and Mysterious Extinction of Our Closest Human Relatives";"Ian Tattersall";"1999";"Westview Press";"http://images.amazon.com/images/P/0813336759.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0813336759.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0813336759.01.LZZZZZZZ.jpg"
"2844141048";"Persepolis, tome 3";"Marjane Satrapi";"2002";"L'Association";"http://images.amazon.com/images/P/2844141048.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2844141048.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2844141048.01.LZZZZZZZ.jpg"
"0345440951";"X-Men: A Novelization";"Kristine Kathryn Rusch";"2000";"Del Rey Books";"http://images.amazon.com/images/P/0345440951.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345440951.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345440951.01.LZZZZZZZ.jpg"
"0671688456";"CUTE IS A FOUR LETTER WORD : CUTE IS A FOUR LETTER WORD";"Stella Pevsner";"1989";"Simon Pulse";"http://images.amazon.com/images/P/0671688456.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671688456.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671688456.01.LZZZZZZZ.jpg"
"0671560506";"Eddie the Dog Holder (Archway Paperback)";"Carolyn Haywood";"1980";"Pocket Books";"http://images.amazon.com/images/P/0671560506.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671560506.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671560506.01.LZZZZZZZ.jpg"
"0553266268";"Svh #009 Racing Hearts (Sweet Valley High (Numbered Paperback))";"Francine Pascal";"1984";"Bantam Books";"http://images.amazon.com/images/P/0553266268.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553266268.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553266268.01.LZZZZZZZ.jpg"
"0553157957";"The Trolley to Yesterday";"John Bellairs";"1990";"Skylark Books";"http://images.amazon.com/images/P/0553157957.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553157957.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553157957.01.LZZZZZZZ.jpg"
"1559583673";"Kermit Learns How Computers Work (A Muppet Computer Book)";"Margy Kuntz";"1993";"Prima Lifestyles";"http://images.amazon.com/images/P/1559583673.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1559583673.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1559583673.01.LZZZZZZZ.jpg"
"044809536X";"The Secret of the Golden Pavilion (Nancy Drew Mystery Stories, No 36)";"Carolyn Keene";"1959";"Grosset &amp; Dunlap";"http://images.amazon.com/images/P/044809536X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/044809536X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/044809536X.01.LZZZZZZZ.jpg"
"0671024744";"LONG HOT SUMMER: DAWSON'S CREEK #1 (Dawson's Creek)";"K.S. Rodriguez";"1998";"Simon Spotlight Entertainment";"http://images.amazon.com/images/P/0671024744.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671024744.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671024744.01.LZZZZZZZ.jpg"
"0590434772";"The Most Wonderful Doll in the World (Blue Ribbon Book)";"Phyllis McGinley";"1992";"Scholastic";"http://images.amazon.com/images/P/0590434772.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590434772.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590434772.01.LZZZZZZZ.jpg"
"0694015814";"Through the Looking-Glass Book and Charm (Charming Classics)";"Lewis Carroll";"2002";"HarperFestival";"http://images.amazon.com/images/P/0694015814.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0694015814.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0694015814.01.LZZZZZZZ.jpg"
"0590016555";"Pippi Longstockings";"Astrid Lindgren";"1950";"Scholastic Inc.";"http://images.amazon.com/images/P/0590016555.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590016555.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590016555.01.LZZZZZZZ.jpg"
"0399208879";"First Farm in the Valley: Anna's Story";"Anne Pellowski";"1982";"Philomel Books";"http://images.amazon.com/images/P/0399208879.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399208879.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399208879.01.LZZZZZZZ.jpg"
"0895654822";"Puss in Boots: A Classic Tale (Classic Tale)";"Eduard Jose";"1989";"Childs World";"http://images.amazon.com/images/P/0895654822.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0895654822.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0895654822.01.LZZZZZZZ.jpg"
"0961510285";"The Brave Little Turtle";"Gill McBarnet";"1994";"Ruwanga Trading";"http://images.amazon.com/images/P/0961510285.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0961510285.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0961510285.01.LZZZZZZZ.jpg"
"1573060534";"Musubi Man: Hawaii's Gingerbread Man";"Sandi Takayama";"1997";"Bess Press, Inc.";"http://images.amazon.com/images/P/1573060534.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1573060534.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1573060534.01.LZZZZZZZ.jpg"
"0698116038";"Jamie O'Rourke and the Big Potato: An Irish Folktale";"Tomie dePaola";"1997";"Putnam Publishing Group";"http://images.amazon.com/images/P/0698116038.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0698116038.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0698116038.01.LZZZZZZZ.jpg"
"069811924X";"Jamie O'Rourke and the Pooka (Picture Puffins)";"Tomie De Paola";"2002";"Puffin Books";"http://images.amazon.com/images/P/069811924X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/069811924X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/069811924X.01.LZZZZZZZ.jpg"
"0816732205";"Full House: That's the Way It Crumbles, Cookie";"Suzanne Weyn";"1994";"Troll Communications";"http://images.amazon.com/images/P/0816732205.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0816732205.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0816732205.01.LZZZZZZZ.jpg"
"0439319447";"Fluffy's Lucky Day (Hello Reader!, Level 3)";"Kate McMullan";"2002";"Cartwheel Books";"http://images.amazon.com/images/P/0439319447.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0439319447.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0439319447.01.LZZZZZZZ.jpg"
"0618040838";"St. Patrick's Day in the Morning (Carry Along Book &amp; Cassette Favorites)";"Eve Bunting";"2001";"Clarion Books";"http://images.amazon.com/images/P/0618040838.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0618040838.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0618040838.01.LZZZZZZZ.jpg"
"0872264580";"Animals of the Jungle";"Nancy Hellen";"1991";"Peter Bedrick Books";"http://images.amazon.com/images/P/0872264580.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0872264580.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0872264580.01.LZZZZZZZ.jpg"
"0394840933";"Walt Disney's Dumbo, the Flying Elephant (Disney's Wonderful World of Reading)";"Walt Disney Productions";"1978";"Random House Children's Books";"http://images.amazon.com/images/P/0394840933.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394840933.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394840933.01.LZZZZZZZ.jpg"
"0394834569";"The Rescuers (Disney's Wonderful World of Reading)";"Walt Disney Productions";"1977";"Random House Children's Books";"http://images.amazon.com/images/P/0394834569.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394834569.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394834569.01.LZZZZZZZ.jpg"
"0307020797";"The curious little kitten around the house (A Little Golden Book)";"Linda Hayward";"1986";"Western Pub. Co";"http://images.amazon.com/images/P/0307020797.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0307020797.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0307020797.01.LZZZZZZZ.jpg"
"0440492769";"The War With Grandpa (Yearling)";"Robert Kimmel Smith";"1984";"Yearling Books";"http://images.amazon.com/images/P/0440492769.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440492769.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440492769.01.LZZZZZZZ.jpg"
"0590485830";"I Want a Pony (Pony Pals No. 1)";"Jeanne Betancourt";"1994";"Scholastic";"http://images.amazon.com/images/P/0590485830.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590485830.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590485830.01.LZZZZZZZ.jpg"
"0307125688";"Garfield the Big Star (Golden Look-Look Books)";"Jim Davis";"1989";"Golden Books";"http://images.amazon.com/images/P/0307125688.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0307125688.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0307125688.01.LZZZZZZZ.jpg"
"0452282292";"Cool Dead People: Obituaries of Real Folks We Wish We'd Met a Little Sooner";"Jane O'Boyle";"2001";"Plume Books";"http://images.amazon.com/images/P/0452282292.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0452282292.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0452282292.01.LZZZZZZZ.jpg"
"0671786091";"BROKEN HEARTS (FEAR STREET SUPERCHILLER ) : BROKEN HEARTS";"R.L. Stine";"1993";"Simon Pulse";"http://images.amazon.com/images/P/0671786091.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671786091.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671786091.01.LZZZZZZZ.jpg"
"0671869698";"YOU JUST GLOW! AND OTHER LIES OF PREGNANCY, CHILDBIRTH, AND BEYOND";"Lisa Weiss";"1994";"Fireside";"http://images.amazon.com/images/P/0671869698.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671869698.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671869698.01.LZZZZZZZ.jpg"
"3596803063";"Angel. Die Geschichte eines Stra�?�?enkids.";"Marliese Arold";"1999";"Fischer (Tb.), Frankfurt";"http://images.amazon.com/images/P/3596803063.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/3596803063.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/3596803063.01.LZZZZZZZ.jpg"
"0671730819";"Danger On Parade (Nancy Drew Files 77) : Danger On Parade (Nancy Drew Files, No 77)";"Carolyn Keene";"1992";"Simon Pulse";"http://images.amazon.com/images/P/0671730819.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671730819.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671730819.01.LZZZZZZZ.jpg"
"0451524535";"20,000 Leagues Under the Sea";"Jules Verne";"1993";"Signet Classics";"http://images.amazon.com/images/P/0451524535.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451524535.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451524535.01.LZZZZZZZ.jpg"
"0749390484";"The Floating World";"Cynthia Kadohata";"1990";"Minerva";"http://images.amazon.com/images/P/0749390484.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0749390484.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0749390484.01.LZZZZZZZ.jpg"
"0743470230";"Angelina Jolie's Journals";"Angelina Jolie";"2003";"Pocket";"http://images.amazon.com/images/P/0743470230.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743470230.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743470230.01.LZZZZZZZ.jpg"
"0140384774";"The Roald Dahl Quiz Book";"Richard Maher";"1997";"Puffin Books";"http://images.amazon.com/images/P/0140384774.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140384774.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140384774.01.LZZZZZZZ.jpg"
"0679771468";"Midwives : A novel (Vintage Contemporaries)";"CHRIS BOHJALIAN";"1998";"Vintage";"http://images.amazon.com/images/P/0679771468.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679771468.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679771468.01.LZZZZZZZ.jpg"
"039575531X";"On Becoming a Person:  A Therapist's View of Psychotherapy";"Carl Rogers";"1995";"Mariner Books";"http://images.amazon.com/images/P/039575531X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/039575531X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/039575531X.01.LZZZZZZZ.jpg"
"0140328726";"Fantastic Mr. Fox";"Roald Dahl";"1988";"Puffin Books";"http://images.amazon.com/images/P/0140328726.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140328726.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140328726.01.LZZZZZZZ.jpg"
"0140365567";"The Enormous Crocodile";"Roald Dahl";"1993";"Puffin Books";"http://images.amazon.com/images/P/0140365567.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140365567.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140365567.01.LZZZZZZZ.jpg"
"014036837X";"The Vicar of Nibbleswicke";"Roald Dahl";"1994";"Puffin Books";"http://images.amazon.com/images/P/014036837X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/014036837X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/014036837X.01.LZZZZZZZ.jpg"
"0140360999";"Esio Trot";"Roald Dahl";"1992";"Puffin Books";"http://images.amazon.com/images/P/0140360999.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140360999.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140360999.01.LZZZZZZZ.jpg"
"0807282316";"Harry Potter and the Prisoner of Azkaban (Book 3, Audio)";"J. K. Rowling";"2000";"Listening Library";"http://images.amazon.com/images/P/0807282316.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0807282316.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0807282316.01.LZZZZZZZ.jpg"
"0747545774";"Harry Potter and the Chamber of Secrets";"J. K. Rowling";"2000";"Trafalgar Square (J)";"http://images.amazon.com/images/P/0747545774.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0747545774.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0747545774.01.LZZZZZZZ.jpg"
"0743457617";"Game Over";"Adele Parks";"2004";"Downtown Press";"http://images.amazon.com/images/P/0743457617.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0743457617.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0743457617.01.LZZZZZZZ.jpg"
"2894293798";"The Good Food Cookbook";"Margo Oliver";"0";"Optimum";"http://images.amazon.com/images/P/2894293798.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/2894293798.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/2894293798.01.LZZZZZZZ.jpg"
"0679803912";"Oliver Twist (Bullseye Step Into Classics)";"Charles Dickens";"1994";"Random House Children's Books";"http://images.amazon.com/images/P/0679803912.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679803912.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679803912.01.LZZZZZZZ.jpg"
"0312123531";"Cast a Long Shadow";"Mary Emily Pearce";"1983";"St Martins Pr";"http://images.amazon.com/images/P/0312123531.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312123531.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312123531.01.LZZZZZZZ.jpg"
"0205126693";"Quantitative analysis for management";"Barry Render";"1991";"Allyn and Bacon";"http://images.amazon.com/images/P/0205126693.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0205126693.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0205126693.01.LZZZZZZZ.jpg"
"0883658585";"Ways to Say I Love You: To Those You Love the Most";"Stephen Arterburn";"1994";"Galahad Books";"http://images.amazon.com/images/P/0883658585.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0883658585.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0883658585.01.LZZZZZZZ.jpg"
"0340253398";"Candle in Her Room Kgt";"Ruth M Arthur";"1981";"Hodder &amp; Stoughton Childrens Division";"http://images.amazon.com/images/P/0340253398.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0340253398.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0340253398.01.LZZZZZZZ.jpg"
"0785804250";"Mensa: Riddles and Conundrums";"Allen";"1995";"Book Sales";"http://images.amazon.com/images/P/0785804250.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0785804250.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0785804250.01.LZZZZZZZ.jpg"
"0618153969";"The Lord of the Rings";"J. R. R. Tolkien";"2001";"Houghton Mifflin Company";"http://images.amazon.com/images/P/0618153969.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0618153969.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0618153969.01.LZZZZZZZ.jpg"
"042515291X";"Katherine";"Anchee Min";"1996";"Berkley Publishing Group";"http://images.amazon.com/images/P/042515291X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/042515291X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/042515291X.01.LZZZZZZZ.jpg"
"1569579024";"HOW LEOPARD GOT SPOTS (Little Barefoot Books)";"RUDYARD KIPLING";"1993";"Shambhala";"http://images.amazon.com/images/P/1569579024.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1569579024.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1569579024.01.LZZZZZZZ.jpg"
"1858137942";"The Little Match Girl (Mini Classics)";"Hans Christian Anderson";"1996";"Parragon Publishing";"http://images.amazon.com/images/P/1858137942.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1858137942.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1858137942.01.LZZZZZZZ.jpg"
"1569579040";"WHEREYOUWANTOGOTO (Little Barefoot Books)";"E NESBIT";"1993";"Shambhala";"http://images.amazon.com/images/P/1569579040.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1569579040.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1569579040.01.LZZZZZZZ.jpg"
"9813056606";"Revenge of the Sarong Party Girl";"Jim Aitchison";"1995";"Angsana Books";"http://images.amazon.com/images/P/9813056606.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9813056606.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9813056606.01.LZZZZZZZ.jpg"
"1573220205";"Brutal Bosses: And Their Prey";"Harvey A. Hornstein";"1996";"Riverhead Books";"http://images.amazon.com/images/P/1573220205.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1573220205.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1573220205.01.LZZZZZZZ.jpg"
"0706411595";"Historical Romance Stories";"Currah";"1980";"Smithmark Pub";"http://images.amazon.com/images/P/0706411595.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0706411595.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0706411595.01.LZZZZZZZ.jpg"
"0710502168";"The Water Babies (Priory Classics - Series Two)";"Kingsley. Charles";"0";"Peter Haddock";"http://images.amazon.com/images/P/0710502168.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0710502168.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0710502168.01.LZZZZZZZ.jpg"
"9813056096";"The SPG Rides Again";"Jim Aitchison";"1996";"Angsana Books";"http://images.amazon.com/images/P/9813056096.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9813056096.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9813056096.01.LZZZZZZZ.jpg"
"9813056363";"Sarong Party Girl";"Jim Aitchison";"1994";"Angsana Books";"http://images.amazon.com/images/P/9813056363.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9813056363.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9813056363.01.LZZZZZZZ.jpg"
"1851523138";"The Bedside Dickens (Classics for Pleasure)";"Charles Dickens";"1993";"Bounty Books";"http://images.amazon.com/images/P/1851523138.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1851523138.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1851523138.01.LZZZZZZZ.jpg"
"0316548596";"Mister Boffo: Unclear on the Concept";"Joe Martin";"1989";"Little Brown &amp; Co";"http://images.amazon.com/images/P/0316548596.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0316548596.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0316548596.01.LZZZZZZZ.jpg"
"0151000611";"Warrior Marks: Female Genital Mutilation and the Sexual Blinding of Women";"Alice Walker";"1993";"Harcourt";"http://images.amazon.com/images/P/0151000611.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0151000611.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0151000611.01.LZZZZZZZ.jpg"
"0553240579";"Just Like the Movies";"Suzanne Rand";"1984";"Bantam Books";"http://images.amazon.com/images/P/0553240579.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553240579.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553240579.01.LZZZZZZZ.jpg"
"0553251325";"Second Chances (Sweet Dreams No. 94)";"Nancy Levinson";"1985";"Starfire";"http://images.amazon.com/images/P/0553251325.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553251325.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553251325.01.LZZZZZZZ.jpg"
"0553249924";"Two's a Crowd (Sweet Dreams, 90)";"Diana Gregory";"1985";"Loveswept";"http://images.amazon.com/images/P/0553249924.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553249924.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553249924.01.LZZZZZZZ.jpg"
"0553249460";"101 Ways/Meet MR Rt (Bantam Sweet Dreams Romances)";"Janet Quin-Harkin";"1985";"Starfire";"http://images.amazon.com/images/P/0553249460.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553249460.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553249460.01.LZZZZZZZ.jpg"
