"ISBN";"Book-Title";"Book-Author";"Year-Of-Publication";"Publisher";"Image-URL-S";"Image-URL-M";"Image-URL-L"
"0425114686";"How to Win Customers and Keep Them for Life";"Michael Leboeuf";"1989";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425114686.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425114686.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425114686.01.LZZZZZZZ.jpg"
"0515110396";"Compelling Evidence";"Steven Paul Martini";"1993";"Jove Books";"http://images.amazon.com/images/P/0515110396.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515110396.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515110396.01.LZZZZZZZ.jpg"
"0385335555";"Tell No One";"HARLAN COBEN";"2001";"Delacorte Press";"http://images.amazon.com/images/P/0385335555.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385335555.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385335555.01.LZZZZZZZ.jpg"
"0385414587";"Mrs. Pollifax and the Whirling Dervish";"Dorothy Gilman";"1990";"Bantam Dell Pub Group";"http://images.amazon.com/images/P/0385414587.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385414587.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385414587.01.LZZZZZZZ.jpg"
"0449911373";"Mrs. Pollifax, Innocent Tourist";"Dorothy Gilman";"1997";"Ballantine Books";"http://images.amazon.com/images/P/0449911373.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449911373.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449911373.01.LZZZZZZZ.jpg"
"0399142193";"Executive Orders";"Tom Clancy";"1996";"Putnam Publishing Group";"http://images.amazon.com/images/P/0399142193.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399142193.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399142193.01.LZZZZZZZ.jpg"
"0385729332";"The Sisterhood of the Traveling Pants";"Ann Brashares";"2001";"Delacorte Press";"http://images.amazon.com/images/P/0385729332.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385729332.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385729332.01.LZZZZZZZ.jpg"
"0140048944";"North of South: An African Journey";"Shiva Naipaul";"1980";"Penguin USA";"http://images.amazon.com/images/P/0140048944.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140048944.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140048944.01.LZZZZZZZ.jpg"
"0385333005";"Driving Mr. Albert: A Trip Across America with Einstein's Brain";"Michael Paterniti";"2000";"Dial Books";"http://images.amazon.com/images/P/0385333005.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0385333005.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0385333005.01.LZZZZZZZ.jpg"
"0671517635";"Gumpisms : The Wit and Wisdom of Forrest Gump";"Winston Groom";"1994";"Pocket Books";"http://images.amazon.com/images/P/0671517635.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671517635.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671517635.01.LZZZZZZZ.jpg"
"8878188212";"Memorie Di una Geisha / Memoires of a Geisha";"Arthur S. Golden";"2002";"Distribooks";"http://images.amazon.com/images/P/8878188212.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8878188212.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8878188212.01.LZZZZZZZ.jpg"
"0812695313";"Buffy the Vampire Slayer and Philosophy: Fear and Trembling in Sunnydale (Popular Culture and Philosophy Series)";"James B. South";"2003";"Open Court Publishing Company";"http://images.amazon.com/images/P/0812695313.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812695313.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812695313.01.LZZZZZZZ.jpg"
"0671606832";"WHITE HART";"Joseph A.  Springer";"1985";"Pocket";"http://images.amazon.com/images/P/0671606832.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671606832.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671606832.01.LZZZZZZZ.jpg"
"0345428919";"Out of the Blue";"SALLY MANDEL";"2002";"Ivy Books";"http://images.amazon.com/images/P/0345428919.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345428919.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345428919.01.LZZZZZZZ.jpg"
"0553289314";"Indiana Jones and the Peril at Delphi (Indiana Jones, No. 1)";"Rob MacGregor";"1991";"Bantam Books";"http://images.amazon.com/images/P/0553289314.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553289314.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553289314.01.LZZZZZZZ.jpg"
"0399134999";"Beyond the Fall of Night";"Arthur C. Clarke";"1990";"Putnam Pub Group";"http://images.amazon.com/images/P/0399134999.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0399134999.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0399134999.01.LZZZZZZZ.jpg"
"0321130073";"HTML for the World Wide Web with XHTML and CSS: Visual QuickStart Guide, Fifth Edition";"Elizabeth Castro";"2002";"Peachpit Press";"http://images.amazon.com/images/P/0321130073.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0321130073.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0321130073.01.LZZZZZZZ.jpg"
"0812523113";"The Winter of the World";"Poul Anderson";"1995";"Tor Books";"http://images.amazon.com/images/P/0812523113.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0812523113.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0812523113.01.LZZZZZZZ.jpg"
"0886775388";"Guilt-Edged Ivory";"Doris Egan";"1992";"New Amer Library";"http://images.amazon.com/images/P/0886775388.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886775388.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886775388.01.LZZZZZZZ.jpg"
"0312853742";"The Element of Fire";"Martha Wells";"1993";"St Martins Pr";"http://images.amazon.com/images/P/0312853742.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312853742.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312853742.01.LZZZZZZZ.jpg"
"0441010210";"Channeling Cleopatra";"Elizabeth Ann Scarborough";"2003";"Ace Books";"http://images.amazon.com/images/P/0441010210.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441010210.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441010210.01.LZZZZZZZ.jpg"
"0451454146";"The Innkeeper's Song: A Novel";"Peter S. Beagle";"1994";"Roc";"http://images.amazon.com/images/P/0451454146.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451454146.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451454146.01.LZZZZZZZ.jpg"
"0684854422";"The Exes : A Novel";"Pagan Kennedy";"1999";"Scribner";"http://images.amazon.com/images/P/0684854422.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0684854422.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0684854422.01.LZZZZZZZ.jpg"
"0312877994";"Gene Roddenberry's Earth: Final Conflict--Augur's Teacher";"Sherwood Smith";"2001";"Tor Books";"http://images.amazon.com/images/P/0312877994.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312877994.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312877994.01.LZZZZZZZ.jpg"
"0505525542";"Sex and the Single Vampire";"Katie Macalister";"2004";"Love Spell";"http://images.amazon.com/images/P/0505525542.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0505525542.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0505525542.01.LZZZZZZZ.jpg"
"0345448995";"Regina's Song";"David Eddings";"2003";"Ballantine Books";"http://images.amazon.com/images/P/0345448995.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345448995.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345448995.01.LZZZZZZZ.jpg"
"0061099155";"People of Darkness (Jim Chee Novels)";"Tony Hillerman";"1991";"HarperTorch";"http://images.amazon.com/images/P/0061099155.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0061099155.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0061099155.01.LZZZZZZZ.jpg"
"0671878638";"Bedlam's Bard";"Mercedes Lackey";"1998";"Baen";"http://images.amazon.com/images/P/0671878638.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671878638.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671878638.01.LZZZZZZZ.jpg"
"0802139981";"A Storm in Flanders: The Ypres Salient, 1914-1918: Tragedy and Triumph on the Western Front";"Winston Groom";"2003";"Grove Press";"http://images.amazon.com/images/P/0802139981.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0802139981.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0802139981.01.LZZZZZZZ.jpg"
"0886778913";"Sword and Sorceress XVII";"Marion Zimmer Bradley";"2000";"Daw Books";"http://images.amazon.com/images/P/0886778913.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0886778913.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0886778913.01.LZZZZZZZ.jpg"
"0451198379";"Leonard Maltin's Movie and Video Guide 2000";"Leonard Maltin";"1999";"Signet Book";"http://images.amazon.com/images/P/0451198379.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451198379.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451198379.01.LZZZZZZZ.jpg"
"0152337016";"Helga's Dowry: A Troll Love Story";"Tomie De Paola";"1977";"Harcourt";"http://images.amazon.com/images/P/0152337016.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0152337016.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0152337016.01.LZZZZZZZ.jpg"
"0873585763";"Goose and the Mountain Lion";"Marian Harris";"1994";"Northland Pub";"http://images.amazon.com/images/P/0873585763.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0873585763.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0873585763.01.LZZZZZZZ.jpg"
"0394546415";"Minute by Minute";"Don Hewitt";"1985";"Horizon Book Promotions";"http://images.amazon.com/images/P/0394546415.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394546415.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394546415.01.LZZZZZZZ.jpg"
"051512768X";"The Orchid Hunter";"Jill Marie Landis";"2000";"Jove Books";"http://images.amazon.com/images/P/051512768X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/051512768X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/051512768X.01.LZZZZZZZ.jpg"
"0312916671";"Friends, Russians: Jackie-Cn";"Hampton Howard";"1989";"St. Martin's Press";"http://images.amazon.com/images/P/0312916671.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0312916671.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0312916671.01.LZZZZZZZ.jpg"
"0671218336";"The Mote in God's Eye";"Larry Niven";"1974";"Simon &amp; Schuster";"http://images.amazon.com/images/P/0671218336.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0671218336.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0671218336.01.LZZZZZZZ.jpg"
"0449700895";"Homecoming";"Cynthia Voigt";"1983";"Fawcett Books";"http://images.amazon.com/images/P/0449700895.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0449700895.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0449700895.01.LZZZZZZZ.jpg"
"031203833X";"Flight to Yesterday";"Velda Johnston";"1990";"St Martins Pr";"http://images.amazon.com/images/P/031203833X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/031203833X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/031203833X.01.LZZZZZZZ.jpg"
"0688044816";"I Never Played the Game";"Howard Cosell";"1985";"Harpercollins";"http://images.amazon.com/images/P/0688044816.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688044816.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688044816.01.LZZZZZZZ.jpg"
"0688035418";"The Resort";"Sol Stein";"1980";"Harpercollins";"http://images.amazon.com/images/P/0688035418.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688035418.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688035418.01.LZZZZZZZ.jpg"
"0679723250";"The Postman Always Rings Twice (Vintage Crime/Black Lizard)";"James M. Cain";"1992";"Vintage Books USA";"http://images.amazon.com/images/P/0679723250.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0679723250.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0679723250.01.LZZZZZZZ.jpg"
"0441203981";"Elric of Melnibone (Elric)";"Michael Moorcock";"1996";"ACE Charter";"http://images.amazon.com/images/P/0441203981.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441203981.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441203981.01.LZZZZZZZ.jpg"
"0441048854";"The Bane of the Black Sword (Elric Saga, Book 5)";"Michael Moorcock";"1994";"ACE Charter";"http://images.amazon.com/images/P/0441048854.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441048854.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441048854.01.LZZZZZZZ.jpg"
"0441787541";"Stormbringer (Elric)";"Michael Moorcock";"1992";"Ace Books";"http://images.amazon.com/images/P/0441787541.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441787541.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441787541.01.LZZZZZZZ.jpg"
"0441888054";"The Weird of the White Wolf (Elric Saga)";"Michael Moorcock";"1997";"ACE Charter";"http://images.amazon.com/images/P/0441888054.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441888054.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441888054.01.LZZZZZZZ.jpg"
"0441001068";"The Revenge of the Rose";"Michael Moorcock";"1995";"Ace Books";"http://images.amazon.com/images/P/0441001068.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441001068.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441001068.01.LZZZZZZZ.jpg"
"0441860397";"The Vanishing Tower (Elric Saga)";"Michael Moorcock";"1992";"ACE Charter";"http://images.amazon.com/images/P/0441860397.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441860397.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441860397.01.LZZZZZZZ.jpg"
"0441748635";"The Sailor on the Seas of Fate (Elric Saga)";"Michael Moorcock";"1990";"ACE Charter";"http://images.amazon.com/images/P/0441748635.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0441748635.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0441748635.01.LZZZZZZZ.jpg"
"0374455031";"The Night of Wishes";"Michael Ende";"1995";"Farrar, Straus and Giroux (BYR)";"http://images.amazon.com/images/P/0374455031.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0374455031.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0374455031.01.LZZZZZZZ.jpg"
"1582402159";"Magdalena: Blood Divine";"Marcia Chen";"2001";"Image Comics";"http://images.amazon.com/images/P/1582402159.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1582402159.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1582402159.01.LZZZZZZZ.jpg"
"0140449132";"Crime and Punishment (Penguin Classics)";"Fyodor Dostoyevsky";"2003";"Penguin Books";"http://images.amazon.com/images/P/0140449132.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140449132.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140449132.01.LZZZZZZZ.jpg"
"8495407744";"El Misterio del Cuarto Amarillo";"Gaston LeRoux";"2001";"Andres Bello";"http://images.amazon.com/images/P/8495407744.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8495407744.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8495407744.01.LZZZZZZZ.jpg"
"0192823795";"The Sign of the Four (Oxford World's Classics)";"Arthur Conan, Sir Doyle";"1994";"Oxford Univ Pr";"http://images.amazon.com/images/P/0192823795.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0192823795.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0192823795.01.LZZZZZZZ.jpg"
"0394758277";"Farewell, My Lovely (Vintage Crime/Black Lizard)";"Raymond Chandler";"1992";"Vintage Books USA";"http://images.amazon.com/images/P/0394758277.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0394758277.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0394758277.01.LZZZZZZZ.jpg"
"0375405119";"The Talented Mr. Ripley";"Patricia Highsmith";"1999";"Random House Audio";"http://images.amazon.com/images/P/0375405119.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0375405119.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0375405119.01.LZZZZZZZ.jpg"
"0739307320";"The Devil Wears Prada";"LAUREN WEISBERGER";"2003";"Random House Audio";"http://images.amazon.com/images/P/0739307320.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0739307320.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0739307320.01.LZZZZZZZ.jpg"
"014044629X";"The Decameron (Penguin Classics)";"Giovanni Boccaccio";"1996";"Penguin Putnam";"http://images.amazon.com/images/P/014044629X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/014044629X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/014044629X.01.LZZZZZZZ.jpg"
"8484034526";"Cumbres Borrascosas (Clasicos Seleccion Series)";"Emily Bronte";"2004";"Edimat Libros";"http://images.amazon.com/images/P/8484034526.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8484034526.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8484034526.01.LZZZZZZZ.jpg"
"0140184937";"Our Man in Havana: An Entertainment (Twentieth Century Classics)";"Graham Greene";"1991";"Penguin Books";"http://images.amazon.com/images/P/0140184937.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140184937.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140184937.01.LZZZZZZZ.jpg"
"B00007FYKO";"Bloodcurdling Tales of Horror and the Macabre: The Best of H. P. Lovecraft";"H. P. Lovecraft";"0";"Ballantine";"http://images.amazon.com/images/P/B00007FYKO.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/B00007FYKO.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/B00007FYKO.01.LZZZZZZZ.jpg"
"1587156865";"The Black Tulip";"Alexandre Dumas";"2002";"Wildside Press";"http://images.amazon.com/images/P/1587156865.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1587156865.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1587156865.01.LZZZZZZZ.jpg"
"1400100666";"The Invisible Man";"H. G. Wells";"2003";"Tantor Media";"http://images.amazon.com/images/P/1400100666.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1400100666.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1400100666.01.LZZZZZZZ.jpg"
"B00009APKU";"Moby Dick";"Herman Melville";"0";"Outrigger Publishing, LLC";"http://images.amazon.com/images/P/B00009APKU.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/B00009APKU.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/B00009APKU.01.LZZZZZZZ.jpg"
"9505812760";"El Corsario Negro";"Emilio Salgari";"1999";"Ediciones Colihue";"http://images.amazon.com/images/P/9505812760.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/9505812760.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/9505812760.01.LZZZZZZZ.jpg"
"0451527461";"The Prince (Signet Classics (Paperback))";"Niccolo Machiavelli";"1999";"Mentor Books";"http://images.amazon.com/images/P/0451527461.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451527461.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451527461.01.LZZZZZZZ.jpg"
"078688942X";"Myst, The: Book of D'Ni";"Rand Miller";"1998";"Hyperion";"http://images.amazon.com/images/P/078688942X.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/078688942X.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/078688942X.01.LZZZZZZZ.jpg"
"0553373854";"Buddha's Little Instruction Book";"Jack Kornfield";"1994";"Bantam";"http://images.amazon.com/images/P/0553373854.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553373854.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553373854.01.LZZZZZZZ.jpg"
"0688171451";"Altar Ego";"Kathy Lette";"1999";"William Morrow &amp; Company";"http://images.amazon.com/images/P/0688171451.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0688171451.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0688171451.01.LZZZZZZZ.jpg"
"0942394577";"New York, images of the landscape";"Carr Clifton";"1988";"Westcliffe Publishers";"http://images.amazon.com/images/P/0942394577.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0942394577.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0942394577.01.LZZZZZZZ.jpg"
"0345315715";"Robots of Dawn (Robots of Dawn)";"Isaac Asimov";"1989";"Del Rey Books";"http://images.amazon.com/images/P/0345315715.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345315715.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345315715.01.LZZZZZZZ.jpg"
"0345336275";"Foundation (Foundation Series ; Bk 1)";"Isaac Asimov";"1986";"Del Rey Books";"http://images.amazon.com/images/P/0345336275.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0345336275.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0345336275.01.LZZZZZZZ.jpg"
"0425115291";"Silver Tower";"Dale Brown";"1995";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425115291.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425115291.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425115291.01.LZZZZZZZ.jpg"
"1551667010";"The Soul Catcher: A Maggie O'Dell Novel";"Alex Kava";"2003";"Mira";"http://images.amazon.com/images/P/1551667010.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/1551667010.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/1551667010.01.LZZZZZZZ.jpg"
"0425168220";"State of Siege (Tom Clancy's Op-Center, 6)";"Tom Clancy";"1999";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425168220.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425168220.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425168220.01.LZZZZZZZ.jpg"
"0440220793";"The 13th Juror";"John T. Lescroart";"1995";"Dell";"http://images.amazon.com/images/P/0440220793.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0440220793.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0440220793.01.LZZZZZZZ.jpg"
"0446301353";"Grey Mask";"Patricia Wentworth";"1986";"Warner Books";"http://images.amazon.com/images/P/0446301353.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0446301353.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0446301353.01.LZZZZZZZ.jpg"
"0425146413";"Night Prey";"John Sandford";"2004";"Berkley Publishing Group";"http://images.amazon.com/images/P/0425146413.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0425146413.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0425146413.01.LZZZZZZZ.jpg"
"0553566075";"Dead Man's Island";"Carolyn G. Hart";"1994";"Bantam Books";"http://images.amazon.com/images/P/0553566075.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553566075.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553566075.01.LZZZZZZZ.jpg"
"0451409639";"Pandora's Curse (Philip Mercer (Paperback))";"Jack Du Brul";"2001";"Onyx Books";"http://images.amazon.com/images/P/0451409639.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0451409639.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0451409639.01.LZZZZZZZ.jpg"
"0553580167";"The Gemini Man";"Richard Steinberg";"1999";"Bantam Books";"http://images.amazon.com/images/P/0553580167.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0553580167.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0553580167.01.LZZZZZZZ.jpg"
"0590341286";"I Spy Super Challenger";"Walter Wick";"1997";"Scholastic Inc";"http://images.amazon.com/images/P/0590341286.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0590341286.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0590341286.01.LZZZZZZZ.jpg"
"0310535212";"How to Survive Middle School a Humorous Guide to the Wonder Years: A Humorous Guide to the Wonder Years (Get 'em Growing)";"Rick Bundschuh";"1991";"Zondervan";"http://images.amazon.com/images/P/0310535212.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0310535212.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0310535212.01.LZZZZZZZ.jpg"
"0880385480";"The Legend of Huma (Dragonlance Heroes, Vol. 1)";"Richard Knaak";"1988";"Wizards of the Coast";"http://images.amazon.com/images/P/0880385480.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0880385480.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0880385480.01.LZZZZZZZ.jpg"
"0380793342";"The Heir";"Johanna Lindsey";"2001";"Avon";"http://images.amazon.com/images/P/0380793342.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0380793342.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0380793342.01.LZZZZZZZ.jpg"
"0140285105";"Equal Music";"Vikram Seth";"2000";"Penguin India";"http://images.amazon.com/images/P/0140285105.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140285105.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140285105.01.LZZZZZZZ.jpg"
"8173711461";"Wings of Fire: An Autobiography of APJ Abdul Kalam";"A. P. J Abdul Kalam";"1999";"Distributed by Orient Longman";"http://images.amazon.com/images/P/8173711461.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/8173711461.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/8173711461.01.LZZZZZZZ.jpg"
"0486295729";"The Double (Dover Thrift Editions)";"Fyodor Dostoyevsky";"1997";"Dover Publications";"http://images.amazon.com/images/P/0486295729.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0486295729.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0486295729.01.LZZZZZZZ.jpg"
"0140622160";"Selected Poetry (Penguin Popular Classics)";"William Wordsworth";"1996";"Penguin Books Ltd";"http://images.amazon.com/images/P/0140622160.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0140622160.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0140622160.01.LZZZZZZZ.jpg"
"0515094773";"Vows";"LaVyrle Spencer";"1996";"Jove Books";"http://images.amazon.com/images/P/0515094773.01.THUMBZZZ.jpg";"http://images.amazon.com/images/P/0515094773.01.MZZZZZZZ.jpg";"http://images.amazon.com/images/P/0515094773.01.LZZZZZZZ.jpg"
